-0.001866,0.96
-0.001864,0.88
-0.001862,0.88
-0.00186,0.8
-0.001858,0.8
-0.001856,0.8
-0.001854,0.88
-0.001852,0.8
-0.00185,0.8
-0.001848,0.72
-0.001846,0.8
-0.001844,0.72
-0.001842,0.72
-0.00184,0.72
-0.001838,0.72
-0.001836,0.72
-0.001834,0.72
-0.001832,0.72
-0.00183,0.72
-0.001828,0.72
-0.001826,0.72
-0.001824,0.72
-0.001822,0.72
-0.00182,0.64
-0.001818,0.72
-0.001816,0.64
-0.001814,0.64
-0.001812,0.64
-0.00181,0.56
-0.001808,0.56
-0.001806,0.56
-0.001804,0.64
-0.001802,0.56
-0.0018,0.56
-0.001798,0.56
-0.001796,0.56
-0.001794,0.56
-0.001792,0.56
-0.00179,0.56
-0.001788,0.56
-0.001786,0.56
-0.001784,0.56
-0.001782,0.56
-0.00178,0.56
-0.001778,0.56
-0.001776,0.56
-0.001774,0.48
-0.001772,0.48
-0.00177,0.48
-0.001768,0.56
-0.001766,0.48
-0.001764,0.48
-0.001762,0.48
-0.00176,0.56
-0.001758,0.48
-0.001756,0.48
-0.001754,0.48
-0.001752,0.48
-0.00175,0.48
-0.001748,0.48
-0.001746,0.4
-0.001744,0.48
-0.001742,0.4
-0.00174,0.48
-0.001738,0.48
-0.001736,0.4
-0.001734,0.4
-0.001732,0.4
-0.00173,0.4
-0.001728,0.4
-0.001726,0.4
-0.001724,0.4
-0.001722,0.4
-0.00172,0.32
-0.001718,0.4
-0.001716,0.4
-0.001714,0.4
-0.001712,0.4
-0.00171,0.32
-0.001708,0.4
-0.001706,0.32
-0.001704,0.32
-0.001702,0.32
-0.0017,0.4
-0.001698,0.32
-0.001696,0.32
-0.001694,0.4
-0.001692,0.32
-0.00169,0.32
-0.001688,0.24
-0.001686,0.4
-0.001684,0.32
-0.001682,0.32
-0.00168,0.32
-0.001678,0.4
-0.001676,0.32
-0.001674,0.32
-0.001672,0.32
-0.00167,0.24
-0.001668,0.24
-0.001666,0.32
-0.001664,0.24
-0.001662,0.24
-0.00166,0.32
-0.001658,0.24
-0.001656,0.24
-0.001654,0.32
-0.001652,0.32
-0.00165,0.32
-0.001648,0.24
-0.001646,0.24
-0.001644,0.32
-0.001642,0.24
-0.00164,0.24
-0.001638,0.24
-0.001636,0.24
-0.001634,0.24
-0.001632,0.24
-0.00163,0.24
-0.001628,0.24
-0.001626,0.16
-0.001624,0.24
-0.001622,0.24
-0.00162,0.24
-0.001618,0.24
-0.001616,0.16
-0.001614,0.24
-0.001612,0.16
-0.00161,0.16
-0.001608,0.16
-0.001606,0.24
-0.001604,0.16
-0.001602,0.24
-0.0016,0.24
-0.001598,0.24
-0.001596,0.16
-0.001594,0.16
-0.001592,0.16
-0.00159,0.24
-0.001588,0.16
-0.001586,0.24
-0.001584,0.16
-0.001582,0.24
-0.00158,0.16
-0.001578,0.16
-0.001576,0.16
-0.001574,0.16
-0.001572,0.16
-0.00157,0.16
-0.001568,0.16
-0.001566,0.16
-0.001564,0.16
-0.001562,0.16
-0.00156,0.16
-0.001558,0.16
-0.001556,0.16
-0.001554,0.16
-0.001552,0.16
-0.00155,0.16
-0.001548,0.16
-0.001546,0.16
-0.001544,0.16
-0.001542,0.16
-0.00154,0.16
-0.001538,0.16
-0.001536,0.16
-0.001534,0.16
-0.001532,0.16
-0.00153,0.16
-0.001528,0.16
-0.001526,0.16
-0.001524,0.16
-0.001522,0.16
-0.00152,0.16
-0.001518,0.16
-0.001516,0.16
-0.001514,0.16
-0.001512,0.16
-0.00151,0.16
-0.001508,0.16
-0.001506,0.08
-0.001504,0.08
-0.001502,0.16
-0.0015,0.08
-0.001498,0.16
-0.001496,0.08
-0.001494,0.16
-0.001492,0.16
-0.00149,0.16
-0.001488,0.08
-0.001486,0.16
-0.001484,0.16
-0.001482,0.08
-0.00148,0.16
-0.001478,0.16
-0.001476,0.16
-0.001474,0.16
-0.001472,0.16
-0.00147,0.08
-0.001468,0.16
-0.001466,0.16
-0.001464,0.08
-0.001462,0.16
-0.00146,0.16
-0.001458,0.16
-0.001456,0.08
-0.001454,0.08
-0.001452,0.08
-0.00145,0.08
-0.001448,0.08
-0.001446,0.08
-0.001444,0.08
-0.001442,0.08
-0.00144,0.08
-0.001438,0.08
-0.001436,0.16
-0.001434,0.08
-0.001432,0.16
-0.00143,0.08
-0.001428,0.16
-0.001426,0.08
-0.001424,0.08
-0.001422,0.16
-0.00142,0.08
-0.001418,0.16
-0.001416,0.16
-0.001414,0.08
-0.001412,0.08
-0.00141,0.08
-0.001408,0.16
-0.001406,0.16
-0.001404,0.08
-0.001402,0.08
-0.0014,0.16
-0.001398,0.16
-0.001396,0.08
-0.001394,0.08
-0.001392,0.08
-0.00139,0.16
-0.001388,0.08
-0.001386,0.08
-0.001384,0
-0.001382,0.08
-0.00138,0.08
-0.001378,0.08
-0.001376,0.08
-0.001374,0.08
-0.001372,0.08
-0.00137,0.08
-0.001368,0.08
-0.001366,0.08
-0.001364,0.08
-0.001362,0.08
-0.00136,0.08
-0.001358,0.16
-0.001356,0.08
-0.001354,0.08
-0.001352,0.08
-0.00135,-2.32
-0.001348,-2.32
-0.001346,-2.24
-0.001344,-2.24
-0.001342,-2.24
-0.00134,-2.16
-0.001338,-2.16
-0.001336,-2.16
-0.001334,-2.08
-0.001332,-2.08
-0.00133,-2
-0.001328,-2
-0.001326,-2
-0.001324,-1.92
-0.001322,-1.92
-0.00132,-1.92
-0.001318,-1.84
-0.001316,-1.84
-0.001314,-1.76
-0.001312,-1.84
-0.00131,-1.76
-0.001308,-1.76
-0.001306,-1.68
-0.001304,-1.68
-0.001302,-1.68
-0.0013,-1.68
-0.001298,-1.6
-0.001296,-1.52
-0.001294,-1.52
-0.001292,-1.52
-0.00129,-1.52
-0.001288,-1.52
-0.001286,-1.52
-0.001284,-1.44
-0.001282,-1.44
-0.00128,-1.44
-0.001278,-1.44
-0.001276,-1.36
-0.001274,-1.44
-0.001272,-1.36
-0.00127,-1.36
-0.001268,-1.28
-0.001266,-1.28
-0.001264,-1.28
-0.001262,-1.28
-0.00126,-1.2
-0.001258,-1.2
-0.001256,-1.2
-0.001254,-1.12
-0.001252,-1.2
-0.00125,-1.12
-0.001248,-1.2
-0.001246,-1.12
-0.001244,-1.12
-0.001242,-1.12
-0.00124,-1.04
-0.001238,-1.12
-0.001236,-1.04
-0.001234,-1.04
-0.001232,-0.96
-0.00123,-1.04
-0.001228,-0.96
-0.001226,-0.96
-0.001224,-0.96
-0.001222,-0.88
-0.00122,-0.96
-0.001218,-0.88
-0.001216,-0.96
-0.001214,-0.96
-0.001212,-0.88
-0.00121,-0.8
-0.001208,-0.88
-0.001206,-0.88
-0.001204,-0.88
-0.001202,-0.88
-0.0012,-0.8
-0.001198,-0.8
-0.001196,-0.8
-0.001194,-0.8
-0.001192,-0.72
-0.00119,-0.8
-0.001188,-0.8
-0.001186,-0.72
-0.001184,-0.72
-0.001182,-0.72
-0.00118,-0.72
-0.001178,-0.72
-0.001176,-0.72
-0.001174,-0.64
-0.001172,-0.64
-0.00117,-0.64
-0.001168,-0.64
-0.001166,-0.64
-0.001164,-0.64
-0.001162,-0.56
-0.00116,-0.56
-0.001158,-0.64
-0.001156,-0.56
-0.001154,-0.56
-0.001152,-0.56
-0.00115,-0.56
-0.001148,-0.56
-0.001146,-0.56
-0.001144,-0.56
-0.001142,-0.56
-0.00114,-0.56
-0.001138,-0.48
-0.001136,-0.56
-0.001134,-0.48
-0.001132,-0.48
-0.00113,-0.48
-0.001128,-0.48
-0.001126,-0.48
-0.001124,-0.48
-0.001122,-0.4
-0.00112,-0.48
-0.001118,-0.4
-0.001116,-0.48
-0.001114,-0.4
-0.001112,-0.4
-0.00111,-0.4
-0.001108,-0.4
-0.001106,-0.4
-0.001104,-0.4
-0.001102,-0.4
-0.0011,-0.4
-0.001098,-0.4
-0.001096,-0.32
-0.001094,-0.4
-0.001092,-0.4
-0.00109,-0.32
-0.001088,-0.4
-0.001086,-0.32
-0.001084,-0.32
-0.001082,-0.32
-0.00108,-0.24
-0.001078,-0.24
-0.001076,-0.32
-0.001074,-0.32
-0.001072,-0.24
-0.00107,-0.24
-0.001068,-0.32
-0.001066,-0.32
-0.001064,-0.32
-0.001062,-0.24
-0.00106,-0.24
-0.001058,-0.24
-0.001056,-0.24
-0.001054,-0.32
-0.001052,-0.32
-0.00105,-0.24
-0.001048,-0.24
-0.001046,-0.16
-0.001044,-0.16
-0.001042,-0.24
-0.00104,-0.24
-0.001038,-0.24
-0.001036,-0.16
-0.001034,-0.16
-0.001032,-0.16
-0.00103,-0.16
-0.001028,-0.24
-0.001026,-0.16
-0.001024,-0.24
-0.001022,-0.16
-0.00102,-0.16
-0.001018,-0.24
-0.001016,-0.16
-0.001014,-0.16
-0.001012,-0.16
-0.00101,-0.16
-0.001008,-0.16
-0.001006,-0.16
-0.001004,-0.16
-0.001002,-0.16
-0.001,-0.16
-0.000998,-0.16
-0.000996,-0.16
-0.000994,-0.16
-0.000992,-0.16
-0.00099,-0.16
-0.000988,-0.16
-0.000986,-0.16
-0.000984,-0.08
-0.000982,-0.16
-0.00098,-0.16
-0.000978,-0.08
-0.000976,-0.08
-0.000974,-0.08
-0.000972,-0.08
-0.00097,-0.16
-0.000968,-0.16
-0.000966,-0.08
-0.000964,-0.08
-0.000962,-0.08
-0.00096,-0.08
-0.000958,-0.16
-0.000956,-0.16
-0.000954,-0.08
-0.000952,-0.08
-0.00095,-0.08
-0.000948,-0.08
-0.000946,-0.08
-0.000944,-0.16
-0.000942,-0.08
-0.00094,-0.16
-0.000938,-0.08
-0.000936,-0.08
-0.000934,-0.08
-0.000932,-0.08
-0.00093,-0.08
-0.000928,-0.08
-0.000926,-0.08
-0.000924,-0.08
-0.000922,-0.08
-0.00092,-0.08
-0.000918,-0.08
-0.000916,-0.08
-0.000914,-0.08
-0.000912,-0.16
-0.00091,-0.08
-0.000908,0
-0.000906,-0.08
-0.000904,0
-0.000902,-0.08
-0.0009,0
-0.000898,0
-0.000896,0
-0.000894,-0.08
-0.000892,-0.08
-0.00089,-0.08
-0.000888,-0.08
-0.000886,-0.08
-0.000884,-0.08
-0.000882,-0.08
-0.00088,-0.08
-0.000878,0
-0.000876,0
-0.000874,0
-0.000872,0
-0.00087,0
-0.000868,0
-0.000866,-0.08
-0.000864,-0.08
-0.000862,0
-0.00086,0
-0.000858,-0.08
-0.000856,0
-0.000854,0
-0.000852,0
-0.00085,0
-0.000848,0
-0.000846,0
-0.000844,-0.08
-0.000842,0
-0.00084,0
-0.000838,0
-0.000836,0
-0.000834,0
-0.000832,0
-0.00083,0
-0.000828,0
-0.000826,0
-0.000824,0
-0.000822,0
-0.00082,0
-0.000818,0
-0.000816,0
-0.000814,0
-0.000812,0
-0.00081,0
-0.000808,0
-0.000806,0
-0.000804,0
-0.000802,0
-0.0008,0
-0.000798,0
-0.000796,0
-0.000794,0
-0.000792,0
-0.00079,0
-0.000788,0
-0.000786,0
-0.000784,0
-0.000782,0
-0.00078,0
-0.000778,0
-0.000776,0
-0.000774,0
-0.000772,0
-0.00077,0
-0.000768,0
-0.000766,0
-0.000764,0
-0.000762,0
-0.00076,0
-0.000758,0
-0.000756,0
-0.000754,0
-0.000752,0
-0.00075,0
-0.000748,0
-0.000746,0
-0.000744,0
-0.000742,0
-0.00074,0
-0.000738,0
-0.000736,0
-0.000734,0
-0.000732,0.08
-0.00073,0
-0.000728,0
-0.000726,0
-0.000724,0
-0.000722,0
-0.00072,0
-0.000718,0
-0.000716,0
-0.000714,0
-0.000712,0
-0.00071,0
-0.000708,0
-0.000706,0.08
-0.000704,0
-0.000702,0.08
-0.0007,0.08
-0.000698,0
-0.000696,0
-0.000694,0
-0.000692,0
-0.00069,0
-0.000688,0.08
-0.000686,0
-0.000684,0
-0.000682,0.08
-0.00068,0.08
-0.000678,0.08
-0.000676,0.08
-0.000674,2.4
-0.000672,2.4
-0.00067,2.4
-0.000668,2.32
-0.000666,2.24
-0.000664,2.24
-0.000662,2.24
-0.00066,2.16
-0.000658,2.16
-0.000656,2.16
-0.000654,2.16
-0.000652,2.08
-0.00065,2.08
-0.000648,2
-0.000646,2
-0.000644,1.92
-0.000642,2
-0.00064,2
-0.000638,1.92
-0.000636,1.92
-0.000634,1.84
-0.000632,1.84
-0.00063,1.84
-0.000628,1.84
-0.000626,1.76
-0.000624,1.76
-0.000622,1.76
-0.00062,1.68
-0.000618,1.68
-0.000616,1.68
-0.000614,1.68
-0.000612,1.68
-0.00061,1.52
-0.000608,1.6
-0.000606,1.52
-0.000604,1.52
-0.000602,1.52
-0.0006,1.52
-0.000598,1.52
-0.000596,1.44
-0.000594,1.44
-0.000592,1.44
-0.00059,1.36
-0.000588,1.36
-0.000586,1.36
-0.000584,1.28
-0.000582,1.36
-0.00058,1.28
-0.000578,1.28
-0.000576,1.28
-0.000574,1.28
-0.000572,1.28
-0.00057,1.28
-0.000568,1.2
-0.000566,1.2
-0.000564,1.2
-0.000562,1.2
-0.00056,1.2
-0.000558,1.12
-0.000556,1.12
-0.000554,1.04
-0.000552,1.12
-0.00055,1.04
-0.000548,1.12
-0.000546,1.12
-0.000544,1.04
-0.000542,1.04
-0.00054,1.04
-0.000538,1.04
-0.000536,1.04
-0.000534,0.96
-0.000532,0.96
-0.00053,0.96
-0.000528,0.88
-0.000526,0.88
-0.000524,0.88
-0.000522,0.96
-0.00052,0.96
-0.000518,0.88
-0.000516,0.88
-0.000514,0.8
-0.000512,0.88
-0.00051,0.88
-0.000508,0.8
-0.000506,0.88
-0.000504,0.8
-0.000502,0.72
-0.0005,0.72
-0.000498,0.72
-0.000496,0.72
-0.000494,0.72
-0.000492,0.72
-0.00049,0.72
-0.000488,0.72
-0.000486,0.72
-0.000484,0.72
-0.000482,0.72
-0.00048,0.72
-0.000478,0.64
-0.000476,0.64
-0.000474,0.64
-0.000472,0.64
-0.00047,0.64
-0.000468,0.64
-0.000466,0.64
-0.000464,0.56
-0.000462,0.56
-0.00046,0.56
-0.000458,0.64
-0.000456,0.64
-0.000454,0.56
-0.000452,0.56
-0.00045,0.56
-0.000448,0.56
-0.000446,0.64
-0.000444,0.56
-0.000442,0.64
-0.00044,0.56
-0.000438,0.56
-0.000436,0.56
-0.000434,0.56
-0.000432,0.56
-0.00043,0.56
-0.000428,0.48
-0.000426,0.56
-0.000424,0.48
-0.000422,0.56
-0.00042,0.56
-0.000418,0.48
-0.000416,0.48
-0.000414,0.4
-0.000412,0.4
-0.00041,0.48
-0.000408,0.48
-0.000406,0.48
-0.000404,0.4
-0.000402,0.4
-0.0004,0.48
-0.000398,0.4
-0.000396,0.4
-0.000394,0.4
-0.000392,0.48
-0.00039,0.4
-0.000388,0.4
-0.000386,0.4
-0.000384,0.4
-0.000382,0.4
-0.00038,0.4
-0.000378,0.4
-0.000376,0.4
-0.000374,0.4
-0.000372,0.4
-0.00037,0.4
-0.000368,0.4
-0.000366,0.4
-0.000364,0.32
-0.000362,0.4
-0.00036,0.32
-0.000358,0.32
-0.000356,0.4
-0.000354,0.32
-0.000352,0.32
-0.00035,0.32
-0.000348,0.32
-0.000346,0.32
-0.000344,0.32
-0.000342,0.32
-0.00034,0.32
-0.000338,0.32
-0.000336,0.32
-0.000334,0.24
-0.000332,0.32
-0.00033,0.24
-0.000328,0.32
-0.000326,0.32
-0.000324,0.32
-0.000322,0.32
-0.00032,0.32
-0.000318,0.24
-0.000316,0.24
-0.000314,0.32
-0.000312,0.32
-0.00031,0.32
-0.000308,0.24
-0.000306,0.24
-0.000304,0.24
-0.000302,0.32
-0.0003,0.32
-0.000298,0.24
-0.000296,0.24
-0.000294,0.24
-0.000292,0.24
-0.00029,0.24
-0.000288,0.24
-0.000286,0.24
-0.000284,0.24
-0.000282,0.24
-0.00028,0.24
-0.000278,0.24
-0.000276,0.24
-0.000274,0.24
-0.000272,0.16
-0.00027,0.24
-0.000268,0.24
-0.000266,0.16
-0.000264,0.24
-0.000262,0.24
-0.00026,0.16
-0.000258,0.16
-0.000256,0.16
-0.000254,0.16
-0.000252,0.16
-0.00025,0.24
-0.000248,0.16
-0.000246,0.16
-0.000244,0.16
-0.000242,0.16
-0.00024,0.16
-0.000238,0.16
-0.000236,0.24
-0.000234,0.16
-0.000232,0.24
-0.00023,0.16
-0.000228,0.16
-0.000226,0.16
-0.000224,0.16
-0.000222,0.16
-0.00022,0.16
-0.000218,0.16
-0.000216,0.16
-0.000214,0.24
-0.000212,0.16
-0.00021,0.24
-0.000208,0.16
-0.000206,0.16
-0.000204,0.16
-0.000202,0.24
-0.0002,0.16
-0.000198,0.16
-0.000196,0.16
-0.000194,0.16
-0.000192,0.16
-0.00019,0.16
-0.000188,0.16
-0.000186,0.16
-0.000184,0.16
-0.000182,0.16
-0.00018,0.16
-0.000178,0.16
-0.000176,0.16
-0.000174,0.16
-0.000172,0.16
-0.00017,0.16
-0.000168,0.08
-0.000166,0.16
-0.000164,0.16
-0.000162,0.16
-0.00016,0.16
-0.000158,0.08
-0.000156,0.16
-0.000154,0.16
-0.000152,0.08
-0.00015,0.16
-0.000148,0.16
-0.000146,0.16
-0.000144,0.16
-0.000142,0.08
-0.00014,0.16
-0.000138,0.16
-0.000136,0.16
-0.000134,0.08
-0.000132,0.16
-0.00013,0.08
-0.000128,0.08
-0.000126,0.16
-0.000124,0.08
-0.000122,0.08
-0.00012,0.16
-0.000118,0.08
-0.000116,0.08
-0.000114,0.08
-0.000112,0.08
-0.00011,0.16
-0.000108,0.08
-0.000106,0.16
-0.000104,0.08
-0.000102,0.16
-0.0001,0.16
-0.000098,0.16
-0.000096,0.08
-0.000094,0.08
-0.000092,0.08
-0.00009,0.08
-0.000088,0.16
-0.000086,0.16
-0.000084,0.16
-0.000082,0.08
-0.00008,0.08
-0.000078,0.08
-0.000076,0.08
-0.000074,0.08
-0.000072,0.08
-0.00007,0.16
-0.000068,0.08
-0.000066,0.08
-0.000064,0.16
-0.000062,0.08
-0.00006,0.08
-0.000058,0.08
-0.000056,0.16
-0.000054,0.08
-0.000052,0.08
-0.00005,0.08
-0.000048,0.16
-0.000046,0.08
-0.000044,0.08
-0.000042,0.16
-0.00004,0.08
-0.000038,0.16
-0.000036,0.16
-0.000034,0.08
-0.000032,0.08
-0.00003,0
-0.000028,0.16
-0.000026,0.08
-0.000024,0.08
-0.000022,0.08
-0.00002,0
-0.000018,0.16
-0.000016,0.08
-0.000014,0.08
-0.000012,0.08
-0.00001,0.08
-0.000008,0.08
-0.000006,0.08
-0.000004,0.08
-0.000002,0.08
0,-2.32
00.000002000000,-2.24
00.000004000000,-2.24
00.000006000000,-2.16
00.000008000000,-2.24
00.000010000000,-2.08
00.000012000000,-2.08
00.000014000000,-2.08
00.000016000000,-2
00.000018000000,-2
00.000020000000,-2.08
00.000022000000,-2
00.000024000000,-1.92
00.000026000000,-1.92
00.000028000000,-1.92
00.000030000000,-1.92
00.000032000000,-1.92
00.000034000000,-1.84
00.000036000000,-1.84
00.000038000000,-1.76
00.000040000000,-1.68
00.000042000000,-1.76
00.000044000000,-1.68
00.000046000000,-1.76
00.000048000000,-1.6
00.000050000000,-1.6
00.000052000000,-1.6
00.000054000000,-1.52
00.000056000000,-1.52
00.000058000000,-1.52
00.000060000000,-1.52
00.000062000000,-1.44
00.000064000000,-1.44
00.000066000000,-1.44
00.000068000000,-1.44
00.000070000000,-1.44
00.000072000000,-1.44
00.000074000000,-1.36
00.000076000000,-1.36
00.000078000000,-1.36
00.000080000000,-1.36
00.000082000000,-1.28
00.000084000000,-1.28
00.000086000000,-1.28
00.000088000000,-1.28
00.000090000000,-1.28
00.000092000000,-1.2
00.000094000000,-1.2
00.000096000000,-1.12
00.000098000000,-1.12
00.000100000000,-1.2
00.000102000000,-1.2
00.000104000000,-1.12
00.000106000000,-1.12
00.000108000000,-1.12
00.000110000000,-1.04
00.000112000000,-1.04
00.000114000000,-0.96
00.000116000000,-0.96
00.000118000000,-1.04
00.000120000000,-0.96
00.000122000000,-0.96
00.000124000000,-0.96
00.000126000000,-0.96
00.000128000000,-0.96
00.000130000000,-0.96
00.000132000000,-0.88
00.000134000000,-0.96
00.000136000000,-0.88
00.000138000000,-0.88
00.000140000000,-0.88
00.000142000000,-0.88
00.000144000000,-0.88
00.000146000000,-0.88
00.000148000000,-0.8
00.000150000000,-0.8
00.000152000000,-0.8
00.000154000000,-0.8
00.000156000000,-0.8
00.000158000000,-0.8
00.000160000000,-0.72
00.000162000000,-0.8
00.000164000000,-0.8
00.000166000000,-0.72
00.000168000000,-0.72
00.000170000000,-0.64
00.000172000000,-0.72
00.000174000000,-0.64
00.000176000000,-0.72
00.000178000000,-0.64
00.000180000000,-0.64
00.000182000000,-0.64
00.000184000000,-0.64
00.000186000000,-0.56
00.000188000000,-0.64
00.000190000000,-0.56
00.000192000000,-0.56
00.000194000000,-0.56
00.000196000000,-0.56
00.000198000000,-0.56
00.000200000000,-0.56
00.000202000000,-0.56
00.000204000000,-0.56
00.000206000000,-0.56
00.000208000000,-0.56
00.000210000000,-0.48
00.000212000000,-0.48
00.000214000000,-0.56
00.000216000000,-0.48
00.000218000000,-0.48
00.000220000000,-0.48
00.000222000000,-0.48
00.000224000000,-0.48
00.000226000000,-0.48
00.000228000000,-0.4
00.000230000000,-0.48
00.000232000000,-0.48
00.000234000000,-0.4
00.000236000000,-0.4
00.000238000000,-0.4
00.000240000000,-0.48
00.000242000000,-0.4
00.000244000000,-0.32
00.000246000000,-0.4
00.000248000000,-0.4
